SF,C,SG,PG,PF,F,G,UTIL,Type,Salary,Sig
1626220,1629651,1629652,1629630,1630567,1641731,1630200,203932,GEN_BALANCE,49900,1626220|1629630|1629651|1629652|1630200|1630567|1641731|203932
1628960,1628976,1629652,1629673,1630552,1631096,1642849,1642852,GEN_BALANCE,49500,1628960|1628976|1629652|1629673|1630552|1631096|1642849|1642852
1628415,1628991,1627742,1628401,202331,1642377,1642266,203501,GEN_BALANCE,50000,1627742|1628401|1628415|1628991|1642266|1642377|202331|203501
1630573,1642259,1629652,1628379,1631094,1631114,1630200,1630217,GEN_BALANCE,49700,1628379|1629652|1630200|1630217|1630573|1631094|1631114|1642259
1631114,1630168,1630700,1641710,1630567,1642346,1642268,1642849,GEN_BALANCE,50000,1630168|1630567|1630700|1631114|1641710|1642268|1642346|1642849
1630573,1629651,1629004,1628973,1628970,1630567,1630200,1642268,GEN_BALANCE,50000,1628970|1628973|1629004|1629651|1630200|1630567|1630573|1642268
1626220,202696,1629611,1628973,1631096,1631114,1629652,203501,GEN_BALANCE,50000,1626220|1628973|1629611|1629652|1631096|1631114|202696|203501
1641731,1626157,1629004,1627739,1628970,203932,1630700,1628976,GEN_BALANCE,49600,1626157|1627739|1628970|1628976|1629004|1630700|1641731|203932
1631114,1629651,1626164,1641710,1642461,1641706,1642849,203501,GEN_BALANCE,50000,1626164|1629651|1631114|1641706|1641710|1642461|1642849|203501
1628960,1629651,1630217,1626164,1626220,203501,1630530,1642383,GEN_BALANCE,50000,1626164|1626220|1628960|1629651|1630217|1630530|1642383|203501
1626162,1626157,1628379,1628971,1626220,202331,1630700,201935,GEN_BALANCE,50000,1626157|1626162|1626220|1628379|1628971|1630700|201935|202331
1626220,1642259,1629004,1626164,1641730,1629008,1630200,1642461,GEN_BALANCE,49900,1626164|1626220|1629004|1629008|1630200|1641730|1642259|1642461
1626220,202696,1642851,1627739,1628970,1630573,1628973,201587,GEN_BALANCE,48400,1626220|1627739|1628970|1628973|1630573|1642851|201587|202696
1641731,1628976,1629656,1628973,1628970,201587,1630202,1629651,GEN_BALANCE,49900,1628970|1628973|1628976|1629651|1629656|1630202|1641731|201587
1626220,202696,1626164,1629656,1628970,201587,1641718,1642849,GEN_BALANCE,49900,1626164|1626220|1628970|1629656|1641718|1642849|201587|202696
1626220,1642259,1629652,1627739,1630552,1630573,1641710,1641730,GEN_BALANCE,49400,1626220|1627739|1629652|1630552|1630573|1641710|1641730|1642259
1626220,1630168,1629611,1630163,1630567,1629628,1642849,202696,GEN_BALANCE,50000,1626220|1629611|1629628|1630163|1630168|1630567|1642849|202696
1628969,203954,1629656,1628983,1630533,1642461,1630200,1642849,GEN_BALANCE,49900,1628969|1628983|1629656|1630200|1630533|1642461|1642849|203954
1629008,1626157,1629130,1627739,203501,1641731,1630200,1641710,GEN_BALANCE,49900,1626157|1627739|1629008|1629130|1630200|1641710|1641731|203501
1628415,1628991,1630200,1641710,1641730,1642275,1642268,1642259,GEN_BALANCE,50000,1628415|1628991|1630200|1641710|1641730|1642259|1642268|1642275
1631114,1628976,1629004,1630200,1628970,202331,1629652,1630530,GEN_BALANCE,48400,1628970|1628976|1629004|1629652|1630200|1630530|1631114|202331
1631114,1629651,1628971,1629630,201587,203932,1629673,1630168,GEN_BALANCE,49800,1628971|1629630|1629651|1629673|1630168|1631114|201587|203932
1629008,1630168,1629673,1627739,1641730,1631114,1642266,1641706,GEN_BALANCE,50000,1627739|1629008|1629673|1630168|1631114|1641706|1641730|1642266
1626220,1629674,1630217,1626164,1630567,1641731,1642268,201587,GEN_BALANCE,50000,1626164|1626220|1629674|1630217|1630567|1641731|1642268|201587
1626220,1628976,1630200,1628983,201587,1629638,1641710,1642347,GEN_BALANCE,49800,1626220|1628976|1628983|1629638|1630200|1641710|1642347|201587
1628969,1626157,1628379,1627739,1628970,1631114,1629652,1630168,GEN_BALANCE,49900,1626157|1627739|1628379|1628969|1628970|1629652|1630168|1631114
1641731,202696,1629130,1630202,1631096,201587,1629652,202695,GEN_BALANCE,49500,1629130|1629652|1630202|1631096|1641731|201587|202695|202696
1626220,1626157,1629004,1629656,1628374,1628991,1642268,203501,GEN_BALANCE,50000,1626157|1626220|1628374|1628991|1629004|1629656|1642268|203501
1641706,203954,1630700,1629630,203501,1641731,1642266,1642268,GEN_BALANCE,49800,1629630|1630700|1641706|1641731|1642266|1642268|203501|203954
1641731,1628976,1630200,1626164,1628970,1641730,1631128,1642285,GEN_BALANCE,50000,1626164|1628970|1628976|1630200|1631128|1641730|1641731|1642285
1629008,1628976,1629652,1629656,1631096,1642852,1642268,1629674,GEN_BALANCE,49200,1628976|1629008|1629652|1629656|1629674|1631096|1642268|1642852
1628415,1629651,1629611,1628983,1642275,203932,1629656,1630700,GEN_BALANCE,49900,1628415|1628983|1629611|1629651|1629656|1630700|1642275|203932
1642461,1628976,1629611,1628983,1631096,1642275,1630163,203501,GEN_BALANCE,49800,1628976|1628983|1629611|1630163|1631096|1642275|1642461|203501
1626220,1628991,1629652,1626164,1630598,1641731,1628973,1630200,GEN_BALANCE,49700,1626164|1626220|1628973|1628991|1629652|1630200|1630598|1641731
1630598,203954,1627739,1628983,201587,1641731,1629652,1630163,GEN_BALANCE,49800,1627739|1628983|1629652|1630163|1630598|1641731|201587|203954
1642846,1627826,1629130,1629673,1630552,1641730,1630202,1629674,GEN_BALANCE,50000,1627826|1629130|1629673|1629674|1630202|1630552|1641730|1642846
1631114,203954,1629004,1629656,1628970,1641706,1642849,202331,GEN_BALANCE,49900,1628970|1629004|1629656|1631114|1641706|1642849|202331|203954
1630533,203954,1628379,1628983,1630552,1642377,1629004,1642849,GEN_BALANCE,49800,1628379|1628983|1629004|1630533|1630552|1642377|1642849|203954
1628969,1630168,1629130,1641710,1631094,1641731,1642266,1642285,GEN_BALANCE,49900,1628969|1629130|1630168|1631094|1641710|1641731|1642266|1642285
1631114,1629651,1629611,1630700,1626220,1641731,1642268,203954,GEN_BALANCE,49500,1626220|1629611|1629651|1630700|1631114|1641731|1642268|203954
1642461,1642259,1627742,1629630,1642852,203501,1631128,1642268,GEN_BALANCE,49900,1627742|1629630|1631128|1642259|1642268|1642461|1642852|203501
1641706,1630168,1627739,1628379,201587,202331,1628973,1630163,GEN_BALANCE,50000,1627739|1628379|1628973|1630163|1630168|1641706|201587|202331
1641731,1629674,1629611,1628973,1630552,1642852,1629652,1629656,GEN_BALANCE,49700,1628973|1629611|1629652|1629656|1629674|1630552|1641731|1642852
1642461,1628976,1629004,1630200,1629627,203932,1641710,1642268,GEN_BALANCE,49500,1628976|1629004|1629627|1630200|1641710|1642268|1642461|203932
1641731,1627826,1642266,1628983,1626220,1642461,1642849,203954,GEN_BALANCE,48500,1626220|1627826|1628983|1641731|1642266|1642461|1642849|203954
1629628,1629651,1629004,1628983,1626220,1631114,1642268,203501,GEN_BALANCE,49900,1626220|1628983|1629004|1629628|1629651|1631114|1642268|203501
1626220,1628976,1630217,1628379,1628415,1628970,1631221,1642285,GEN_BALANCE,49600,1626220|1628379|1628415|1628970|1628976|1630217|1631221|1642285
1631114,1629651,1628379,1629656,1630567,1642275,1642268,203954,GEN_BALANCE,50000,1628379|1629651|1629656|1630567|1631114|1642268|1642275|203954
1626220,1629674,1628379,1628973,202331,1629628,1628983,1629130,GEN_BALANCE,50000,1626220|1628379|1628973|1628983|1629130|1629628|1629674|202331
1626220,1626157,1628971,1628983,1630573,1630598,1630200,202696,GEN_BALANCE,50000,1626157|1626220|1628971|1628983|1630200|1630573|1630598|202696
1630573,1626157,1629652,1642266,1630552,1631114,1630530,1642346,GEN_BALANCE,48500,1626157|1629652|1630530|1630552|1630573|1631114|1642266|1642346
1628415,1627826,1629652,1629656,1630552,1630573,1641710,1642461,GEN_BALANCE,49900,1627826|1628415|1629652|1629656|1630552|1630573|1641710|1642461
1630533,1642852,1626164,1630202,1628384,1630552,1642849,201587,GEN_BALANCE,49900,1626164|1628384|1630202|1630533|1630552|1642849|1642852|201587
1629008,1627826,1629652,1628973,1626220,1642962,1629656,1630200,GEN_BALANCE,48500,1626220|1627826|1628973|1629008|1629652|1629656|1630200|1642962
1628415,1629651,1629652,1629630,1628384,1631114,1629673,1630200,GEN_BALANCE,50000,1628384|1628415|1629630|1629651|1629652|1629673|1630200|1631114
1629008,1628976,1628971,1627739,1630567,1641731,1630217,1642346,GEN_BALANCE,50000,1627739|1628971|1628976|1629008|1630217|1630567|1641731|1642346
1626220,1630168,1642285,1629630,1641730,201587,1630202,203932,GEN_BALANCE,49700,1626220|1629630|1630168|1630202|1641730|1642285|201587|203932
1642846,1630168,1629004,1626164,1628970,1641730,1629656,1630202,GEN_BALANCE,50000,1626164|1628970|1629004|1629656|1630168|1630202|1641730|1642846
1630573,1642259,1631128,1628973,1628970,203932,1630193,1642383,GEN_BALANCE,49900,1628970|1628973|1630193|1630573|1631128|1642259|1642383|203932
1629008,1642259,1630200,1629656,203501,1631114,1630700,1642266,GEN_BALANCE,50000,1629008|1629656|1630200|1630700|1631114|1642259|1642266|203501
1626220,203954,1629130,1642268,1630552,203932,1629611,1642383,GEN_BALANCE,49500,1626220|1629130|1629611|1630552|1642268|1642383|203932|203954
1631114,1627826,1629004,1630200,1626220,1630552,1631128,1641731,GEN_BALANCE,50000,1626220|1627826|1629004|1630200|1630552|1631114|1631128|1641731
1629008,202696,1630200,1628983,201587,1641731,1642849,203501,GEN_BALANCE,49900,1628983|1629008|1630200|1641731|1642849|201587|202696|203501
1628969,1629651,1628960,1629630,1626220,1631114,1629656,1629674,GEN_BALANCE,49800,1626220|1628960|1628969|1629630|1629651|1629656|1629674|1631114
1626220,1628991,1629656,1628401,203932,1641731,1629673,1642846,GEN_BALANCE,49900,1626220|1628401|1628991|1629656|1629673|1641731|1642846|203932
1626220,1628991,1629130,1627739,1630552,201587,1630200,1630700,GEN_BALANCE,49500,1626220|1627739|1628991|1629130|1630200|1630552|1630700|201587
1641731,1629674,1628960,1642268,1628970,203501,1642285,203954,GEN_BALANCE,49700,1628960|1628970|1629674|1641731|1642268|1642285|203501|203954
1626220,1642852,1629656,1629673,1628970,1631096,1630202,1642461,GEN_BALANCE,49800,1626220|1628970|1629656|1629673|1630202|1631096|1642461|1642852
1630533,202696,1629656,1628379,1628970,1630552,1630200,1631128,GEN_BALANCE,49900,1628379|1628970|1629656|1630200|1630533|1630552|1631128|202696
203501,1628976,1630200,1629656,1631096,1641730,1630163,1631128,GEN_BALANCE,48900,1628976|1629656|1630163|1630200|1631096|1631128|1641730|203501
1630533,1642259,1629611,1630202,1626220,1641706,1630700,203954,GEN_BALANCE,49900,1626220|1629611|1630202|1630533|1630700|1641706|1642259|203954
1630557,1626157,1629004,1628379,1628970,1630552,1629130,1630217,GEN_BALANCE,49600,1626157|1628379|1628970|1629004|1629130|1630217|1630552|1630557
1631114,1628976,1630700,1627739,1641730,202331,1642285,1629651,GEN_BALANCE,50000,1627739|1628976|1629651|1630700|1631114|1641730|1642285|202331
1626220,1626157,1629004,1630200,1630573,1631096,1641710,202696,GEN_BALANCE,49900,1626157|1626220|1629004|1630200|1630573|1631096|1641710|202696
1630598,1628976,1628379,1626164,1630552,1631114,1629652,1629656,GEN_BALANCE,49800,1626164|1628379|1628976|1629652|1629656|1630552|1630598|1631114
1641731,202696,1628379,1628983,1628384,1642846,1629611,1630193,GEN_BALANCE,49400,1628379|1628384|1628983|1629611|1630193|1641731|1642846|202696
1629008,1628976,1628960,1628379,1628384,1628970,1642849,1631096,GEN_BALANCE,49200,1628379|1628384|1628960|1628970|1628976|1629008|1631096|1642849
1626220,1628976,1629638,1628379,1631096,1642852,1630193,202696,GEN_BALANCE,50000,1626220|1628379|1628976|1629638|1630193|1631096|1642852|202696
1641731,202696,1630200,1630163,1626220,1642461,1642266,203954,GEN_BALANCE,49700,1626220|1630163|1630200|1641731|1642266|1642461|202696|203954
1631114,1626157,1629130,1628973,1628991,203937,1630700,1642266,GEN_BALANCE,50000,1626157|1628973|1628991|1629130|1630700|1631114|1642266|203937
1626220,1626157,1628960,1628983,1628415,1642275,1642347,1642851,GEN_BALANCE,50000,1626157|1626220|1628415|1628960|1628983|1642275|1642347|1642851
1629008,202696,1628971,1627739,1641730,1642377,1629130,1630217,GEN_BALANCE,49500,1627739|1628971|1629008|1629130|1630217|1641730|1642377|202696
1629008,1628976,1629611,1629656,1631096,203932,1629638,1629652,GEN_BALANCE,50000,1628976|1629008|1629611|1629638|1629652|1629656|1631096|203932
1641731,1627826,1630217,1628379,1642852,201587,1630178,1628976,GEN_BALANCE,49700,1627826|1628379|1628976|1630178|1630217|1641731|1642852|201587
1626220,1629674,1629130,1642383,1630552,1629008,1631128,203932,GEN_BALANCE,49700,1626220|1629008|1629130|1629674|1630552|1631128|1642383|203932
1642846,1627826,1626164,1642266,1630567,1631096,1642347,1628976,GEN_BALANCE,50000,1626164|1627826|1628976|1630567|1631096|1642266|1642347|1642846
1631114,1629651,1629652,1629630,1626220,1641731,1629656,1630217,GEN_BALANCE,49500,1626220|1629630|1629651|1629652|1629656|1630217|1631114|1641731
1629628,1626157,1629638,1628983,1630533,1630573,1630700,1642383,GEN_BALANCE,50000,1626157|1628983|1629628|1629638|1630533|1630573|1630700|1642383
1628415,1630168,1628379,1629673,1631096,1629628,1642268,202696,GEN_BALANCE,49900,1628379|1628415|1629628|1629673|1630168|1631096|1642268|202696
1626220,1628976,1629611,1628379,1628415,1630552,1628983,1629652,GEN_BALANCE,50000,1626220|1628379|1628415|1628976|1628983|1629611|1629652|1630552
1626220,1627826,1629004,1628983,1628415,1631096,1642285,201587,GEN_BALANCE,50000,1626220|1627826|1628415|1628983|1629004|1631096|1642285|201587
1626220,202696,1629611,1642285,1628970,1631096,1629652,1631114,GEN_BALANCE,49800,1626220|1628970|1629611|1629652|1631096|1631114|1642285|202696
1626220,1629674,1629004,1629630,1630552,1641731,1629652,1641718,GEN_BALANCE,50000,1626220|1629004|1629630|1629652|1629674|1630552|1641718|1641731
1629628,1629651,1629611,1641710,1630567,203501,1642268,1629674,GEN_BALANCE,48400,1629611|1629628|1629651|1629674|1630567|1641710|1642268|203501
1641731,202696,1630217,1630700,1626220,1642846,1641718,1642849,GEN_BALANCE,49800,1626220|1630217|1630700|1641718|1641731|1642846|1642849|202696
1626220,1629674,1629673,1628973,1630567,203932,1642285,1642849,GEN_BALANCE,50000,1626220|1628973|1629673|1629674|1630567|1642285|1642849|203932
1629638,1628976,1629656,1628973,1628970,203501,1630200,1642383,GEN_BALANCE,49500,1628970|1628973|1628976|1629638|1629656|1630200|1642383|203501
1626220,1628976,1627739,1628983,1630567,1630573,1629656,1642856,GEN_BALANCE,50000,1626220|1627739|1628976|1628983|1629656|1630567|1630573|1642856
1629008,202696,1629611,1627739,1631096,1641730,1629673,1631128,GEN_BALANCE,49700,1627739|1629008|1629611|1629673|1631096|1631128|1641730|202696
1642962,1627826,1629611,1628983,1630552,203932,1629652,1642383,GEN_BALANCE,50000,1627826|1628983|1629611|1629652|1630552|1642383|1642962|203932
1626220,202696,1629611,1627739,1628970,1631096,1641710,203501,GEN_BALANCE,49800,1626220|1627739|1628970|1629611|1631096|1641710|202696|203501
1641731,1642259,1626164,1627739,1626220,1642846,1629630,1630200,GEN_BALANCE,50000,1626164|1626220|1627739|1629630|1630200|1641731|1642259|1642846
1630533,1628976,1642266,1630193,1630552,1631096,1642851,1642461,GEN_BALANCE,49500,1628976|1630193|1630533|1630552|1631096|1642266|1642461|1642851
1629008,1628976,1642285,1629630,1631212,203501,1642849,1629651,GEN_BALANCE,50000,1628976|1629008|1629630|1629651|1631212|1642285|1642849|203501
1629008,1626157,1628379,1630163,1630573,1630598,1641718,1642461,GEN_BALANCE,49700,1626157|1628379|1629008|1630163|1630573|1630598|1641718|1642461
1629008,1629674,1628960,1628971,1628970,1642461,1630193,1630200,GEN_BALANCE,49500,1628960|1628970|1628971|1629008|1629674|1630193|1630200|1642461
203501,1630168,1629130,1626164,1630552,201587,1642285,1642849,GEN_BALANCE,48500,1626164|1629130|1630168|1630552|1642285|1642849|201587|203501
1630598,1627826,1631128,1629630,1630552,1641706,1642849,1641731,GEN_BALANCE,49500,1627826|1629630|1630552|1630598|1631128|1641706|1641731|1642849
1630573,1629674,1629004,1629630,1630567,1631096,1630200,202696,GEN_BALANCE,50000,1629004|1629630|1629674|1630200|1630567|1630573|1631096|202696
1626220,1626157,1629611,1629656,1641730,1641731,1630163,202696,GEN_BALANCE,49500,1626157|1626220|1629611|1629656|1630163|1641730|1641731|202696
1642346,1628976,1629656,1641710,1631094,1642852,1642268,203501,GEN_BALANCE,49500,1628976|1629656|1631094|1641710|1642268|1642346|1642852|203501
1628960,1628991,1629652,1629656,1628970,1630567,1642285,201587,GEN_BALANCE,49700,1628960|1628970|1628991|1629652|1629656|1630567|1642285|201587
1631114,1629674,1629611,1630202,1631096,1641731,1630217,1642268,GEN_BALANCE,49800,1629611|1629674|1630202|1630217|1631096|1631114|1641731|1642268
1631114,1627826,1629130,1631221,1641730,1642461,1642285,202696,GEN_BALANCE,50000,1627826|1629130|1631114|1631221|1641730|1642285|1642461|202696
1626220,1628976,1629656,1629630,1630552,203501,1642266,1629651,GEN_BALANCE,49700,1626220|1628976|1629630|1629651|1629656|1630552|1642266|203501
1626220,202696,1629004,1627739,1630552,1630573,1630163,1641730,GEN_BALANCE,49800,1626220|1627739|1629004|1630163|1630552|1630573|1641730|202696
1631114,1629651,1630700,1642268,1642852,1641731,1642849,202696,GEN_BALANCE,48500,1629651|1630700|1631114|1641731|1642268|1642849|1642852|202696
1629008,1629674,1627742,1627739,1628970,1642852,1628379,1630200,GEN_BALANCE,49900,1627739|1627742|1628379|1628970|1629008|1629674|1630200|1642852
1627759,1629651,1629611,1630700,1626220,1641731,1641710,1642461,GEN_BALANCE,49800,1626220|1627759|1629611|1629651|1630700|1641710|1641731|1642461
1629638,1630168,1629652,1630163,1626220,203501,1630200,1641710,GEN_BALANCE,50000,1626220|1629638|1629652|1630163|1630168|1630200|1641710|203501
1628960,202696,1629652,1628973,1626220,1641731,1631128,1641710,GEN_BALANCE,50000,1626220|1628960|1628973|1629652|1631128|1641710|1641731|202696
1626220,1628976,1627739,1628379,201587,1631114,1628983,1631221,GEN_BALANCE,48500,1626220|1627739|1628379|1628976|1628983|1631114|1631221|201587
1631114,1626157,1629130,1626164,1642461,203501,1642268,1628976,GEN_BALANCE,50000,1626157|1626164|1628976|1629130|1631114|1642268|1642461|203501
1642346,1629651,1631128,1628971,1628970,1642461,1641710,203954,GEN_BALANCE,49200,1628970|1628971|1629651|1631128|1641710|1642346|1642461|203954
1628969,1628976,1629611,1628973,1631096,203501,1629652,1629651,GEN_BALANCE,48500,1628969|1628973|1628976|1629611|1629651|1629652|1631096|203501
1641731,203954,1629611,1628971,1630552,201587,1629652,1630217,GEN_BALANCE,49700,1628971|1629611|1629652|1630217|1630552|1641731|201587|203954
1629008,1628976,1628379,1628971,1628374,1628970,1642849,202696,GEN_BALANCE,50000,1628374|1628379|1628970|1628971|1628976|1629008|1642849|202696
